Block,From,To,Value (ETH),Ext/Int,Date,Exchange Rate,Value (USD)
1151317,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1151403,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1151436,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152081,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152125,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152128,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152128,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152133,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152155,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152185,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152198,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152275,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152303,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152323,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152340,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152341,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152341,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152360,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152363,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1153310,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1154016,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1154565,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1154855,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1154857,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1154860,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1154872,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1154986,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1154987,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155412,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155416,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0d82cd113dc35ddda93f38166cd5cde8b88e36a1,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155494,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155496,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x850efcf2c0fe2f53031dea203477eafebbaacc0c,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155499,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x446710082de6189de4159999559e5304fd5be031,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155500,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155501,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xaedd675607520b203a0216e38f3b5b440b8d901c,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155503,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155505,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155507,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155507,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155507,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xaedd675607520b203a0216e38f3b5b440b8d901c,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155509,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155509,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155509,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155509,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155516,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155516,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155517,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155517,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155518,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1155534,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xaedd675607520b203a0216e38f3b5b440b8d901c,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1156384,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xaedd675607520b203a0216e38f3b5b440b8d901c,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1156387,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1156416,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1156417,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1156418,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1156419,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1156421,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1156423,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-03-15,12.57,14
1152198,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x0de0b6b3a7640000,1,2016-03-15,12.57,13
1151168,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1151168,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1151168,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1151168,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1152525,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1152525,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1154986,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1154986,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1154987,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1154988,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1154989,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1155089,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x06f05b59d3b20000,1,2016-03-15,12.57,6
1151317,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x02c68af0bb140000,1,2016-03-15,12.57,3
1156387,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x017a5d2f8c944000,1,2016-03-15,12.57,1
1156384,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x016345785d8a0000,1,2016-03-15,12.57,1
1153310,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0x01589cfc6f368000,1,2016-03-15,12.57,1
1156428,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xc19f7614424000,1,2016-03-15,12.57,1
1151224,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1151277,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1151288,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1151304,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1151403,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1151436,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152081,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152125,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152128,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152128,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152133,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152155,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152185,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152192,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152275,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152275,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x18e113d8177c691a61be785852fa5bb47aeebdaf,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152303,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152340,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152341,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152341,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152359,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152360,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1152379,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1154016,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1154565,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1154855,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1154857,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1154860,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1154872,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1154873,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1154875,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155269,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155271,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155494,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155496,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155496,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155499,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155500,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155501,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155503,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155505,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155507,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155507,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155507,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155509,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155509,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155509,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155509,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155509,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155512,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155516,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155516,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155517,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155517,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155518,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155529,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155534,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155534,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1155549,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156038,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156416,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156417,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156418,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156419,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156421,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156423,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156423,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156424,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156425,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1156859,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-03-15,12.57,1
1159261,0x0a5dbab7357f935200d9e71b067060042ede417d,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-16,13.02,13
1157287,0x0d82cd113dc35ddda93f38166cd5cde8b88e36a1,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x53444835ec580000,0,2016-03-16,13.02,78
1159685,0x446710082de6189de4159999559e5304fd5be031,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x4563918244f40000,0,2016-03-16,13.02,65
1157290,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x8ac7230489e80000,0,2016-03-16,13.02,130
1158292,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-16,13.02,13
1162329,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-03-16,13.02,13
1160004,0xaedd675607520b203a0216e38f3b5b440b8d901c,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x4563918244f40000,0,2016-03-16,13.02,65
